CustomerID,Age,Gender,City,AnnualIncome_INR_K,SpendingScore,PurchaseFrequency,Recency_Days,Tenure_Months,ProductCategoryPreference,AvgOrderValue_INR,MonetaryValue_INR,SatisfactionScore,Cluster,SegmentName
CUST01166,35,Female,Ahmedabad,1057.0,80,24,4,32,Sports & Fitness,200.0,4610.17,4.6,2,Premium Spenders (High-Value Loyal Customers)
CUST00484,47,Female,Ahmedabad,678.7,47,8,93,27,Sports & Fitness,200.0,1832.63,3.4,3,At-Risk Customers
CUST00469,20,Male,Ahmedabad,583.0,59,17,160,30,Home & Furniture,200.0,3619.25,3.7,1,New Bargain Hunters
CUST00025,53,Female,Chennai,313.5,14,7,57,1,Electronics,200.0,1671.63,2.6,3,At-Risk Customers
CUST00661,68,Male,Kolkata,568.4,60,26,197,27,Sports & Fitness,200.0,6057.06,3.9,0,Steady Mature Regulars
CUST00680,49,Female,Jaipur,607.3,45,24,93,46,Beauty & Personal Care,200.0,4982.15,3.4,0,Steady Mature Regulars
CUST00753,43,Female,Jaipur,891.6,21,11,28,28,Sports & Fitness,200.0,1982.37,3.4,3,At-Risk Customers
CUST00994,40,Female,Chennai,1356.9,88,16,1,27,Sports & Fitness,200.0,3009.73,3.8,1,New Bargain Hunters
CUST00367,41,Male,Bengaluru,1002.9,15,12,147,26,Electronics,200.0,1999.53,3.4,3,At-Risk Customers
CUST00840,20,Female,Chennai,451.4,72,19,9,35,Books & Stationery,200.0,4135.51,2.6,1,New Bargain Hunters
CUST01053,31,Female,Hyderabad,532.9,60,13,52,40,Sports & Fitness,200.0,2667.62,3.5,1,New Bargain Hunters
CUST00384,27,Female,Kolkata,1158.4,91,30,3,36,Electronics,200.0,6614.97,4.6,2,Premium Spenders (High-Value Loyal Customers)
CUST00455,50,Female,Jaipur,510.1,43,16,41,22,Grocery,200.0,3120.36,3.1,0,Steady Mature Regulars
CUST00265,64,Male,Delhi,600.7,50,11,136,31,Grocery,200.0,2447.65,3.2,0,Steady Mature Regulars
CUST00761,57,Female,Bengaluru,952.1,35,12,40,31,Fashion & Apparel,200.0,2432.72,4.0,0,Steady Mature Regulars
CUST00980,36,Male,Bengaluru,1106.7,89,25,5,31,Beauty & Personal Care,200.0,4015.73,4.7,2,Premium Spenders (High-Value Loyal Customers)
CUST00445,49,Female,Kolkata,430.7,26,6,14,26,Electronics,200.0,1413.02,2.8,3,At-Risk Customers
CUST00396,35,Female,Bengaluru,1451.3,81,30,1,37,Fashion & Apparel,200.0,6428.16,4.1,2,Premium Spenders (High-Value Loyal Customers)
CUST00742,33,Male,Kolkata,902.4,100,31,6,55,Grocery,200.0,9291.42125,4.1,2,Premium Spenders (High-Value Loyal Customers)
CUST00177,60,Male,Ahmedabad,1069.9,13,3,144,25,Books & Stationery,200.0,611.58,2.3,3,At-Risk Customers
CUST00019,53,Male,Chennai,246.1,31,12,265,7,Beauty & Personal Care,200.0,1954.74,3.3,3,At-Risk Customers
CUST00949,34,Female,Lucknow,926.9,24,11,145,22,Electronics,200.0,2076.35,3.6,3,At-Risk Customers
CUST00815,36,Male,Hyderabad,279.8,16,4,5,36,Home & Furniture,200.0,675.43,2.0,3,At-Risk Customers
CUST00596,34,Female,Hyderabad,1431.9,77,26,37,50,Grocery,200.0,7404.52,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00062,19,Male,Chennai,1563.9,51,14,148,21,Home & Furniture,200.0,2613.65,4.1,3,At-Risk Customers
CUST00273,60,Female,Ahmedabad,599.7,48,18,95,12,Grocery,200.0,3534.5,3.1,0,Steady Mature Regulars
CUST01126,31,Female,Pune,852.9,82,27,50,58,Books & Stationery,200.0,6243.12,4.4,2,Premium Spenders (High-Value Loyal Customers)
CUST00279,24,Female,Jaipur,638.2,47,16,100,35,Fashion & Apparel,200.0,2787.26,3.8,1,New Bargain Hunters
CUST00842,24,Male,Pune,472.5,89,33,50,34,Fashion & Apparel,200.0,5815.11,3.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00369,36,Female,Hyderabad,1062.2,29,7,9,28,Beauty & Personal Care,200.0,1266.9,2.9,3,At-Risk Customers
CUST00887,56,Female,Mumbai,681.6,54,14,10,23,Books & Stationery,200.0,2719.7,3.3,0,Steady Mature Regulars
CUST01015,36,Male,Lucknow,218.3,10,6,38,12,Electronics,200.0,1289.62,3.6,3,At-Risk Customers
CUST00860,54,Male,Pune,524.7,45,13,39,44,Electronics,200.0,2256.69,3.7,0,Steady Mature Regulars
CUST00721,27,Male,Jaipur,776.7,57,25,57,34,Books & Stationery,200.0,4245.29,3.5,1,New Bargain Hunters
CUST00826,29,Male,Jaipur,299.2,80,28,24,36,Grocery,200.0,7065.03,4.1,2,Premium Spenders (High-Value Loyal Customers)
CUST00548,31,Female,Lucknow,931.8,75,19,26,51,Sports & Fitness,200.0,4240.42,4.9,2,Premium Spenders (High-Value Loyal Customers)
CUST00880,49,Female,Chennai,625.1,41,20,44,20,Grocery,200.0,3223.9,3.4,0,Steady Mature Regulars
CUST00900,18,Male,Bengaluru,770.6,49,13,121,58,Home & Furniture,200.0,2999.0,4.0,1,New Bargain Hunters
CUST00457,52,Female,Ahmedabad,537.7,50,15,75,16,Electronics,200.0,2485.2,3.8,0,Steady Mature Regulars
CUST00394,39,Female,Mumbai,1337.8,89,45,6,54,Electronics,200.0,9291.42125,3.4,2,Premium Spenders (High-Value Loyal Customers)
CUST00676,26,Male,Lucknow,602.3,51,14,19,26,Books & Stationery,200.0,2430.84,3.3,1,New Bargain Hunters
CUST00912,19,Female,Hyderabad,730.6,56,23,24,16,Books & Stationery,200.0,4252.75,4.0,1,New Bargain Hunters
CUST00965,50,Male,Pune,1035.1,27,14,47,34,Home & Furniture,200.0,2578.27,3.8,0,Steady Mature Regulars
CUST00376,33,Female,Lucknow,1024.4,94,35,21,37,Fashion & Apparel,200.0,8000.82,4.1,2,Premium Spenders (High-Value Loyal Customers)
CUST00413,57,Female,Lucknow,238.9,14,12,139,24,Fashion & Apparel,200.0,2609.38,3.5,0,Steady Mature Regulars
CUST00075,59,Male,Pune,632.4,44,13,43,39,Grocery,200.0,2397.33,3.7,0,Steady Mature Regulars
CUST01122,38,Female,Jaipur,835.4,40,11,204,5,Books & Stationery,200.0,2145.61,3.4,3,At-Risk Customers
CUST00863,67,Female,Delhi,570.8,53,11,173,27,Beauty & Personal Care,200.0,2636.86,3.1,0,Steady Mature Regulars
CUST00501,25,Female,Ahmedabad,1563.9,39,18,1,12,Books & Stationery,200.0,3973.7,3.2,1,New Bargain Hunters
CUST00942,33,Male,Kolkata,891.7,95,21,30,58,Beauty & Personal Care,200.0,6004.25,5.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00617,36,Female,Lucknow,268.6,33,6,110,2,Beauty & Personal Care,200.0,1275.59,2.5,3,At-Risk Customers
CUST00115,18,Female,Lucknow,794.1,48,11,53,17,Fashion & Apparel,200.0,1799.6,3.1,1,New Bargain Hunters
CUST00418,22,Male,Pune,207.6,68,18,103,32,Books & Stationery,200.0,3052.74,3.6,1,New Bargain Hunters
CUST00602,20,Male,Mumbai,191.1,83,25,2,36,Grocery,200.0,5473.34,4.3,1,New Bargain Hunters
CUST00605,30,Female,Mumbai,206.3,39,15,27,19,Sports & Fitness,200.0,3037.21,3.1,1,New Bargain Hunters
CUST00090,51,Female,Chennai,716.6,46,19,139,25,Home & Furniture,200.0,3407.36,2.8,0,Steady Mature Regulars
CUST01149,35,Female,Jaipur,973.6,20,8,36,31,Sports & Fitness,200.0,1364.55,3.4,3,At-Risk Customers
CUST00499,46,Male,Mumbai,730.6,39,8,1,27,Beauty & Personal Care,200.0,1533.37,3.4,0,Steady Mature Regulars
CUST00876,24,Male,Hyderabad,615.8,51,19,49,30,Beauty & Personal Care,200.0,4402.82,4.3,1,New Bargain Hunters
CUST00927,43,Male,Lucknow,730.6,37,15,51,40,Sports & Fitness,200.0,3395.37,3.4,0,Steady Mature Regulars
CUST00999,32,Male,Delhi,1563.9,12,14,65,13,Grocery,200.0,3073.82,2.9,3,At-Risk Customers
CUST00012,36,Female,Pune,215.8,100,38,6,51,Home & Furniture,200.0,6653.57,4.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00397,46,Female,Bengaluru,1520.0,30,12,97,35,Home & Furniture,200.0,2534.0,3.3,3,At-Risk Customers
CUST00755,49,Female,Bengaluru,941.4,14,14,23,31,Home & Furniture,200.0,2582.09,2.7,0,Steady Mature Regulars
CUST00556,27,Female,Pune,951.7,86,37,65,38,Sports & Fitness,200.0,8539.96,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00043,47,Male,Lucknow,510.1,33,9,13,29,Grocery,200.0,1693.64,2.3,0,Steady Mature Regulars
CUST00168,33,Female,Pune,1065.2,96,18,33,43,Fashion & Apparel,200.0,3929.1,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00417,36,Female,Lucknow,324.9,31,21,161,34,Grocery,200.0,4506.4,3.1,1,New Bargain Hunters
CUST00577,60,Male,Jaipur,1022.3,13,6,230,1,Home & Furniture,200.0,1046.61,2.9,3,At-Risk Customers
CUST00268,68,Female,Pune,542.0,47,14,27,8,Home & Furniture,200.0,3011.31,3.5,0,Steady Mature Regulars
CUST00808,22,Female,Ahmedabad,188.2,95,40,1,47,Beauty & Personal Care,200.0,9291.42125,4.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00427,46,Female,Mumbai,277.4,38,12,219,20,Books & Stationery,200.0,2426.93,3.6,3,At-Risk Customers
CUST00691,68,Female,Bengaluru,733.6,59,23,69,46,Grocery,200.0,4964.67,3.4,0,Steady Mature Regulars
CUST00545,25,Male,Ahmedabad,940.8,12,5,107,23,Fashion & Apparel,200.0,850.84,2.8,3,At-Risk Customers
CUST01123,39,Female,Lucknow,856.5,57,20,12,29,Grocery,200.0,4728.7,3.5,1,New Bargain Hunters
CUST00675,60,Male,Bengaluru,621.4,51,22,47,36,Home & Furniture,200.0,3535.28,2.9,0,Steady Mature Regulars
CUST00690,49,Female,Ahmedabad,709.6,49,28,15,32,Home & Furniture,200.0,5049.15,3.6,0,Steady Mature Regulars
CUST01055,48,Female,Kolkata,541.8,49,17,6,40,Beauty & Personal Care,200.0,3484.52,3.1,0,Steady Mature Regulars
CUST01177,57,Male,Pune,1068.6,16,7,151,19,Sports & Fitness,200.0,1640.55,2.5,3,At-Risk Customers
CUST01033,52,Male,Jaipur,363.8,3,3,365,11,Sports & Fitness,200.0,593.15,2.9,3,At-Risk Customers
CUST01035,48,Female,Hyderabad,372.9,10,3,118,6,Electronics,200.0,701.03,2.8,3,At-Risk Customers
CUST00258,69,Male,Kolkata,530.3,43,21,52,41,Fashion & Apparel,200.0,4246.58,3.8,0,Steady Mature Regulars
CUST00336,28,Female,Hyderabad,852.0,87,27,5,29,Beauty & Personal Care,200.0,5201.8,4.6,2,Premium Spenders (High-Value Loyal Customers)
CUST00016,21,Male,Kolkata,205.5,83,28,11,33,Electronics,200.0,5853.32,3.6,1,New Bargain Hunters
CUST00902,49,Female,Pune,701.1,54,21,72,27,Fashion & Apparel,200.0,4910.07,3.1,0,Steady Mature Regulars
CUST00325,25,Female,Mumbai,829.4,27,13,304,16,Books & Stationery,200.0,2342.25,3.5,3,At-Risk Customers
CUST00608,24,Female,Lucknow,216.0,97,22,14,54,Fashion & Apparel,200.0,7555.11,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST01054,62,Male,Lucknow,456.5,62,21,118,19,Beauty & Personal Care,200.0,4542.77,3.0,0,Steady Mature Regulars
CUST00791,33,Female,Chennai,1245.8,19,10,121,36,Electronics,200.0,2395.47,3.1,3,At-Risk Customers
CUST00223,46,Female,Chennai,309.8,10,2,365,16,Electronics,200.0,468.48,2.1,3,At-Risk Customers
CUST00180,35,Male,Kolkata,1152.8,94,23,12,32,Beauty & Personal Care,200.0,6188.18,4.6,2,Premium Spenders (High-Value Loyal Customers)
CUST00100,19,Male,Hyderabad,707.9,53,19,138,24,Electronics,200.0,4536.93,4.5,1,New Bargain Hunters
CUST00522,37,Female,Pune,769.1,41,15,31,23,Home & Furniture,200.0,3549.44,2.9,1,New Bargain Hunters
CUST00023,47,Female,Pune,310.3,10,5,106,22,Beauty & Personal Care,200.0,1193.53,2.6,3,At-Risk Customers
CUST00357,37,Male,Kolkata,917.8,3,2,134,1,Books & Stationery,200.0,377.69,3.5,3,At-Risk Customers
CUST00734,31,Female,Hyderabad,896.3,69,20,123,57,Grocery,200.0,4803.27,3.2,2,Premium Spenders (High-Value Loyal Customers)
CUST01094,40,Female,Pune,709.3,41,14,150,27,Beauty & Personal Care,200.0,3014.57,2.8,3,At-Risk Customers
CUST01112,19,Female,Mumbai,763.0,50,12,23,22,Electronics,200.0,2499.55,2.4,1,New Bargain Hunters
CUST00612,35,Female,Hyderabad,178.7,98,31,22,45,Grocery,200.0,7986.2,4.3,2,Premium Spenders (High-Value Loyal Customers)
CUST01010,30,Female,Jaipur,217.1,72,18,129,21,Home & Furniture,200.0,3605.36,3.1,1,New Bargain Hunters
CUST00341,54,Female,Pune,893.5,2,5,226,1,Grocery,200.0,1054.61,3.5,3,At-Risk Customers
CUST00432,22,Female,Pune,339.2,76,25,20,30,Grocery,200.0,5826.5,4.1,1,New Bargain Hunters
CUST00962,29,Female,Pune,924.4,76,26,1,16,Grocery,200.0,4348.15,3.8,1,New Bargain Hunters
CUST00218,22,Male,Hyderabad,276.9,69,32,61,34,Fashion & Apparel,200.0,6070.21,3.8,1,New Bargain Hunters
CUST00204,24,Female,Hyderabad,179.7,78,39,3,30,Fashion & Apparel,200.0,9107.3,4.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00906,23,Female,Ahmedabad,731.2,44,10,173,4,Beauty & Personal Care,200.0,1917.11,4.1,3,At-Risk Customers
CUST00923,40,Female,Pune,807.8,58,18,82,17,Beauty & Personal Care,200.0,4715.59,3.8,1,New Bargain Hunters
CUST00094,40,Female,Ahmedabad,666.8,38,15,17,39,Electronics,200.0,3390.48,3.4,0,Steady Mature Regulars
CUST00911,64,Male,Chennai,765.8,50,15,5,30,Books & Stationery,200.0,3488.7,3.8,0,Steady Mature Regulars
CUST00069,20,Male,Jaipur,592.3,61,29,6,38,Electronics,200.0,5545.53,3.7,2,Premium Spenders (High-Value Loyal Customers)
CUST00895,32,Female,Pune,730.6,40,20,6,24,Books & Stationery,200.0,3476.82,3.2,1,New Bargain Hunters
CUST00285,20,Female,Ahmedabad,667.4,53,22,365,28,Grocery,200.0,4017.39,3.5,1,New Bargain Hunters
CUST00697,44,Female,Hyderabad,681.2,51,21,56,17,Electronics,200.0,4389.2,3.0,0,Steady Mature Regulars
CUST00086,49,Male,Kolkata,654.3,46,14,12,35,Electronics,200.0,2767.35,3.3,0,Steady Mature Regulars
CUST00435,50,Female,Bengaluru,403.1,15,7,6,13,Fashion & Apparel,200.0,1391.45,2.4,3,At-Risk Customers
CUST00797,46,Female,Kolkata,1519.6,24,10,22,34,Home & Furniture,200.0,1707.46,3.6,3,At-Risk Customers
CUST00154,37,Female,Delhi,944.8,70,19,132,35,Home & Furniture,200.0,3301.02,3.7,1,New Bargain Hunters
CUST00076,27,Male,Ahmedabad,648.6,54,20,3,30,Grocery,200.0,3777.05,4.0,1,New Bargain Hunters
CUST01043,49,Male,Bengaluru,433.2,36,19,98,38,Books & Stationery,200.0,3782.83,3.8,0,Steady Mature Regulars
CUST00581,34,Female,Bengaluru,1184.2,32,8,17,21,Books & Stationery,200.0,1525.6,2.7,3,At-Risk Customers
CUST00447,51,Female,Lucknow,477.0,53,14,40,24,Books & Stationery,200.0,2831.4,4.4,0,Steady Mature Regulars
CUST00704,26,Male,Ahmedabad,740.7,58,23,14,21,Fashion & Apparel,200.0,3786.77,3.9,1,New Bargain Hunters
CUST00189,39,Female,Bengaluru,1244.4,18,10,365,24,Books & Stationery,200.0,1618.19,3.2,3,At-Risk Customers
CUST00272,47,Female,Hyderabad,616.1,46,17,34,7,Fashion & Apparel,200.0,3516.69,3.5,0,Steady Mature Regulars
CUST00237,39,Female,Hyderabad,397.0,16,12,137,28,Home & Furniture,200.0,2748.8,2.8,3,At-Risk Customers
CUST00488,23,Female,Kolkata,690.2,55,23,83,41,Grocery,200.0,4048.38,3.8,1,New Bargain Hunters
CUST01160,28,Female,Mumbai,975.3,71,26,24,48,Grocery,200.0,5839.16,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00560,29,Female,Lucknow,937.8,79,17,4,35,Sports & Fitness,200.0,4021.02,3.8,1,New Bargain Hunters
CUST00118,49,Female,Chennai,789.4,63,23,47,7,Home & Furniture,200.0,4256.86,4.0,0,Steady Mature Regulars
CUST00638,29,Female,Delhi,401.5,73,28,30,40,Grocery,200.0,5835.71,3.4,2,Premium Spenders (High-Value Loyal Customers)
CUST01128,40,Male,Chennai,888.7,91,29,1,52,Fashion & Apparel,200.0,5797.73,3.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00751,43,Male,Chennai,937.4,18,15,125,17,Fashion & Apparel,200.0,3160.8,2.3,3,At-Risk Customers
CUST00513,38,Female,Jaipur,784.0,42,17,48,29,Home & Furniture,200.0,3446.75,4.9,1,New Bargain Hunters
CUST00634,18,Male,Pune,406.4,93,29,13,24,Electronics,200.0,5319.13,5.0,1,New Bargain Hunters
CUST00786,30,Male,Hyderabad,1180.8,93,22,6,48,Sports & Fitness,200.0,5781.95,4.8,2,Premium Spenders (High-Value Loyal Customers)
CUST01007,36,Female,Ahmedabad,204.6,8,4,16,13,Electronics,200.0,904.45,2.6,3,At-Risk Customers
CUST00853,32,Female,Chennai,545.0,50,17,198,27,Fashion & Apparel,200.0,2939.9,4.3,1,New Bargain Hunters
CUST00127,45,Male,Bengaluru,859.3,35,12,20,19,Sports & Fitness,200.0,2458.12,3.2,3,At-Risk Customers
CUST00117,63,Female,Hyderabad,774.9,43,24,3,23,Books & Stationery,200.0,3929.09,4.0,0,Steady Mature Regulars
CUST00474,60,Female,Ahmedabad,611.3,50,18,238,42,Electronics,200.0,3966.19,3.2,0,Steady Mature Regulars
CUST00741,58,Female,Ahmedabad,868.1,4,3,87,20,Sports & Fitness,200.0,528.5,2.7,3,At-Risk Customers
CUST00993,35,Male,Jaipur,1331.0,6,4,73,34,Grocery,200.0,748.85,2.3,3,At-Risk Customers
CUST00058,71,Male,Hyderabad,527.0,44,24,56,29,Grocery,200.0,5345.66,3.6,0,Steady Mature Regulars
CUST00604,22,Female,Bengaluru,181.8,72,33,53,27,Beauty & Personal Care,200.0,6474.97,3.5,1,New Bargain Hunters
CUST00787,54,Female,Chennai,1217.0,21,7,15,23,Home & Furniture,200.0,1255.0,3.0,3,At-Risk Customers
CUST00971,40,Male,Bengaluru,1022.7,12,9,49,8,Home & Furniture,200.0,1516.73,2.6,3,At-Risk Customers
CUST00657,50,Female,Mumbai,523.8,49,10,16,31,Home & Furniture,200.0,1604.26,2.8,0,Steady Mature Regulars
CUST00903,67,Male,Mumbai,726.2,62,22,13,38,Sports & Fitness,200.0,3643.78,4.7,0,Steady Mature Regulars
CUST00922,37,Female,Mumbai,805.1,39,9,101,6,Grocery,200.0,1535.25,3.8,3,At-Risk Customers
CUST00106,21,Female,Kolkata,682.0,45,15,64,16,Sports & Fitness,200.0,2963.69,3.4,1,New Bargain Hunters
CUST00636,21,Female,Chennai,398.2,82,29,69,40,Home & Furniture,200.0,5294.85,4.4,2,Premium Spenders (High-Value Loyal Customers)
CUST00370,33,Male,Bengaluru,1004.3,65,25,23,38,Sports & Fitness,200.0,5408.28,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00269,19,Male,Lucknow,540.3,59,18,16,37,Electronics,200.0,4503.12,4.1,1,New Bargain Hunters
CUST00656,47,Male,Ahmedabad,498.7,38,13,365,2,Home & Furniture,200.0,2107.74,3.0,3,At-Risk Customers
CUST00047,51,Female,Jaipur,469.7,54,13,227,38,Fashion & Apparel,200.0,2513.06,3.5,0,Steady Mature Regulars
CUST00350,36,Male,Hyderabad,945.9,92,29,4,70,Books & Stationery,200.0,9291.42125,4.4,2,Premium Spenders (High-Value Loyal Customers)
CUST00774,38,Male,Jaipur,1086.4,92,36,62,31,Beauty & Personal Care,200.0,9291.42125,4.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00196,34,Female,Jaipur,1486.6,77,34,138,36,Books & Stationery,200.0,8113.87,4.6,2,Premium Spenders (High-Value Loyal Customers)
CUST00103,67,Male,Kolkata,759.4,62,18,38,22,Fashion & Apparel,200.0,5231.3,3.7,0,Steady Mature Regulars
CUST00005,29,Female,Lucknow,187.7,37,18,258,22,Grocery,200.0,3452.07,2.6,1,New Bargain Hunters
CUST00620,37,Female,Bengaluru,269.5,92,27,6,35,Fashion & Apparel,200.0,4711.04,4.1,1,New Bargain Hunters
CUST00991,35,Female,Pune,1254.2,20,17,306,15,Fashion & Apparel,200.0,3940.67,2.9,3,At-Risk Customers
CUST00053,29,Female,Chennai,496.1,56,26,73,22,Home & Furniture,200.0,4387.13,3.2,1,New Bargain Hunters
CUST00264,53,Female,Hyderabad,575.5,55,23,17,40,Home & Furniture,200.0,4791.92,3.4,0,Steady Mature Regulars
CUST01093,49,Male,Hyderabad,750.1,48,16,101,34,Fashion & Apparel,200.0,2964.24,3.3,0,Steady Mature Regulars
CUST00444,33,Female,Hyderabad,484.2,63,22,71,28,Home & Furniture,200.0,3841.65,2.6,1,New Bargain Hunters
CUST00972,28,Male,Hyderabad,1017.1,70,15,4,44,Fashion & Apparel,200.0,4275.57,3.8,1,New Bargain Hunters
CUST00783,48,Male,Lucknow,1176.8,13,12,53,2,Beauty & Personal Care,200.0,2470.12,2.8,3,At-Risk Customers
CUST00847,54,Female,Mumbai,496.5,52,20,75,43,Grocery,200.0,4766.95,3.0,0,Steady Mature Regulars
CUST00692,18,Male,Bengaluru,688.4,39,10,50,28,Beauty & Personal Care,200.0,1888.31,3.2,1,New Bargain Hunters
CUST00305,49,Male,Bengaluru,738.7,57,19,9,32,Electronics,200.0,3398.13,3.1,0,Steady Mature Regulars
CUST00342,32,Male,Kolkata,921.0,95,31,16,36,Electronics,200.0,9291.42125,4.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00867,41,Female,Delhi,600.1,42,14,11,37,Books & Stationery,200.0,2421.36,3.4,0,Steady Mature Regulars
CUST00314,20,Male,Kolkata,718.1,43,17,165,39,Beauty & Personal Care,200.0,3216.22,2.5,1,New Bargain Hunters
CUST00150,34,Male,Kolkata,933.3,91,30,3,46,Fashion & Apparel,200.0,8757.29,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00125,24,Female,Mumbai,845.7,35,16,5,31,Fashion & Apparel,200.0,2690.96,2.1,1,New Bargain Hunters
CUST01063,66,Female,Jaipur,1563.9,48,20,154,36,Sports & Fitness,200.0,4331.81,3.3,0,Steady Mature Regulars
CUST00575,52,Female,Lucknow,1084.0,13,2,12,29,Grocery,200.0,414.36,3.3,3,At-Risk Customers
CUST00698,26,Female,Chennai,731.3,48,21,275,14,Electronics,200.0,4231.12,4.0,1,New Bargain Hunters
CUST00665,63,Male,Bengaluru,583.2,50,24,49,19,Grocery,200.0,3929.12,2.2,0,Steady Mature Regulars
CUST00051,49,Female,Hyderabad,528.2,50,15,4,35,Sports & Fitness,200.0,2856.97,3.5,0,Steady Mature Regulars
CUST00727,43,Male,Hyderabad,837.4,35,10,53,21,Sports & Fitness,200.0,2219.01,3.4,3,At-Risk Customers
CUST00800,30,Male,Ahmedabad,1563.9,82,23,12,23,Home & Furniture,200.0,7058.38,4.4,2,Premium Spenders (High-Value Loyal Customers)
CUST00354,39,Female,Bengaluru,926.9,76,20,21,29,Grocery,200.0,4561.19,3.7,1,New Bargain Hunters
CUST01153,44,Female,Mumbai,935.1,23,14,76,30,Sports & Fitness,200.0,3358.94,2.7,0,Steady Mature Regulars
CUST00143,25,Female,Delhi,923.0,39,10,131,25,Fashion & Apparel,200.0,2055.99,2.6,3,At-Risk Customers
CUST00471,70,Male,Jaipur,585.8,49,16,6,42,Beauty & Personal Care,200.0,3799.93,3.7,0,Steady Mature Regulars
CUST00654,58,Male,Chennai,532.8,60,19,38,24,Beauty & Personal Care,200.0,4509.74,3.8,0,Steady Mature Regulars
CUST00400,29,Male,Chennai,1563.9,81,21,23,46,Grocery,200.0,5847.18,3.5,2,Premium Spenders (High-Value Loyal Customers)
CUST01154,37,Female,Chennai,940.9,71,28,1,37,Books & Stationery,200.0,6650.36,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00938,32,Male,Pune,897.2,74,13,1,46,Electronics,200.0,2225.09,3.2,1,New Bargain Hunters
CUST00321,28,Male,Ahmedabad,772.3,57,18,115,36,Beauty & Personal Care,200.0,3788.85,4.5,1,New Bargain Hunters
CUST00020,35,Female,Bengaluru,309.1,91,25,46,29,Fashion & Apparel,200.0,5613.46,4.7,1,New Bargain Hunters
CUST00685,20,Female,Lucknow,597.8,56,15,9,27,Sports & Fitness,200.0,3063.7,3.0,1,New Bargain Hunters
CUST00036,22,Female,Bengaluru,376.2,78,35,33,40,Beauty & Personal Care,200.0,9291.42125,4.6,2,Premium Spenders (High-Value Loyal Customers)
CUST00825,52,Female,Lucknow,302.7,15,12,155,11,Books & Stationery,200.0,2840.6,3.4,3,At-Risk Customers
CUST00506,20,Female,Ahmedabad,791.6,42,20,73,37,Beauty & Personal Care,200.0,4745.26,3.8,1,New Bargain Hunters
CUST00828,35,Male,Ahmedabad,271.0,61,22,59,22,Books & Stationery,200.0,4117.52,2.7,1,New Bargain Hunters
CUST01071,70,Male,Hyderabad,598.4,50,15,223,28,Electronics,200.0,3315.14,3.2,0,Steady Mature Regulars
CUST00408,24,Female,Ahmedabad,730.6,88,39,2,22,Grocery,200.0,6476.14,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00818,20,Male,Pune,235.5,70,21,20,41,Sports & Fitness,200.0,3536.88,4.1,1,New Bargain Hunters
CUST00538,33,Male,Mumbai,871.3,77,30,2,36,Sports & Fitness,200.0,6211.95,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00759,35,Male,Kolkata,928.8,1,6,53,24,Home & Furniture,200.0,1387.82,2.0,3,At-Risk Customers
CUST01069,21,Male,Mumbai,529.8,63,24,365,43,Electronics,200.0,4533.35,3.9,1,New Bargain Hunters
CUST00893,48,Male,Hyderabad,723.3,48,10,1,31,Beauty & Personal Care,200.0,1930.12,3.2,0,Steady Mature Regulars
CUST00039,35,Female,Bengaluru,459.5,29,19,20,17,Sports & Fitness,200.0,3798.52,3.6,1,New Bargain Hunters
CUST00176,30,Female,Ahmedabad,1065.1,87,38,10,27,Books & Stationery,200.0,7359.03,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00246,22,Female,Pune,475.3,65,25,61,36,Books & Stationery,200.0,4979.96,3.8,1,New Bargain Hunters
CUST00811,67,Male,Hyderabad,196.4,14,3,20,29,Books & Stationery,200.0,502.57,3.2,0,Steady Mature Regulars
CUST01085,21,Female,Delhi,659.5,60,18,40,26,Electronics,200.0,4011.2,3.8,1,New Bargain Hunters
CUST01078,43,Male,Ahmedabad,695.2,47,21,90,30,Fashion & Apparel,200.0,3963.92,3.2,0,Steady Mature Regulars
CUST00785,41,Female,Mumbai,1168.4,41,8,101,15,Electronics,200.0,1302.69,2.9,3,At-Risk Customers
CUST01185,41,Female,Pune,1205.1,40,15,197,20,Fashion & Apparel,200.0,3405.59,3.6,3,At-Risk Customers
CUST00490,51,Female,Pune,717.8,45,18,59,31,Fashion & Apparel,200.0,4103.6,3.3,0,Steady Mature Regulars
CUST00155,47,Female,Mumbai,983.8,17,16,3,17,Fashion & Apparel,200.0,3764.78,3.6,0,Steady Mature Regulars
